     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3900500 3010500  1 10 18   7.3 1005 187  8.7 8  4.9  76    0    0 315 -335  2
3900500 3010500  1 10 19   7.5 1004 196  8.8 6  4.9  76    0    0 311 -340  2
3900500 3010500  1 10 20   7.8 1003 188  9.1 5  5.0  77    0    0 303 -344  2
3900500 3010500  1 10 21   8.1 1003 190  9.6 3  5.3  79    0    0 297 -347  2
3900500 3010500  1 10 22   8.1 1002 198  9.6 5  5.6  82    0    0 301 -349  2
3900500 3010500  1 10 23   8.5 1002 209  9.5 8  5.9  85    0    0 324 -351  2
3900500 3010500  1 10 24   8.5 1002 206  9.6 8  6.1  88    0    0 339 -353  2
3900500 3010500  1 11  1   8.4 1002 211  9.1 7  6.2  89    0    0 335 -354  2
3900500 3010500  1 11  2   8.7 1002 202  8.2 7  6.3  90    0    0 329 -355  2
3900500 3010500  1 11  3   8.6 1002 203  8.0 8  6.4  91    0    0 334 -356  2
3900500 3010500  1 11  4   8.6 1002 203  7.5 8  6.5  92    0    0 338 -356  2
3900500 3010500  1 11  5   8.5 1002 202  6.9 6  6.5  92    0    0 327 -356  2
3900500 3010500  1 11  6   8.6 1002 206  7.2 8  6.5  92    0    0 326 -356  2
3900500 3010500  1 11  7   8.4 1001 203  6.8 7  6.4  92    0    0 330 -356  2
3900500 3010500  1 11  8   8.4 1001 208  6.6 7  6.5  93    0    0 324 -355  2
3900500 3010500  1 11  9   8.5 1001 212  6.4 8  6.5  93    0    1 329 -355  2
3900500 3010500  1 11 10   8.6 1001 203  6.9 8  6.5  93    0   16 334 -355  2
3900500 3010500  1 11 11   8.7 1002 200  6.2 7  6.5  92    0   44 328 -355  2
3900500 3010500  1 11 12   8.8 1002 199  6.0 6  6.5  91   20   81 316 -357  2
3900500 3010500  1 11 13   8.7 1002 191  5.3 8  6.4  90    0   41 321 -359  2
3900500 3010500  1 11 14   9.0 1001 179  5.6 8  6.3  88    0   25 333 -361  2
3900500 3010500  1 11 15   8.9 1001 162  4.7 8  6.3  88    0   31 334 -363  2
3900500 3010500  1 11 16   9.3 1000 159  5.3 7  6.3  87    0    9 330 -363  2
